"STUDY_ID","GROUP","ABUNDANCE","TAXON","PLOT","MONTH","YEAR","REGION","LEPIDOPTERA_FAMILY","LEPIDOPTERA_SUPERFAMILY"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - anillos amarillos helecho","YBSR",6,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",7,"pyralidae - cabeza naranja pecoso","YBSR",6,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - masked orange head lizard","YBSR",6,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - verde cabeza negra helecho","YBSR",6,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",12,"pyralidae - verde cabeza plana bordes negros","YBSR",6,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"pyralidae - verde grueso pecoso","YBSR",6,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde limon pecoso","YBSR",6,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde limon pecoso helecho","YBSR",6,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - verde pecoso cabeza blanca gunnera","YBSR",6,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - verde pecoso rubus","YBSR",6,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",8,"saturniidae","YBSR",6,2013,"Americas","Saturniidae","Other"
"WAGNER_et_al_2021","Lepidoptera",9,"saturniidae -  cepillo demonio negro","YBSR",6,2013,"Americas","Saturniidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"saurita nr mosca","YBSR",6,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",49,"symphlebia tolimensis","YBSR",6,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"zanola sp1","YBSR",6,2013,"Americas","Bombycidae","Other"
"WAGNER_et_al_2021","Lepidoptera",4,"actinote diceus","YBSR",7,2013,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",3,"actinote neleus","YBSR",7,2013,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",18,"actinote stratonice","YBSR",7,2013,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",3,"amastus nr hyalina","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"antiotricha integra","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"apatelodidae - blue velvet","YBSR",7,2013,"Americas","Phiditiidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"bertholdia partita","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"cerodirphia nadiana","YBSR",7,2013,"Americas","Saturniidae","Other"
"WAGNER_et_al_2021","Lepidoptera",20,"choreutidae - urti choreutid","YBSR",7,2013,"Americas","Choreutidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"dion carmenta","YBSR",7,2013,"Americas","Lycaenidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",2,"diptilon chrysocraspis","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"drepanidae - unicornio","YBSR",7,2013,"Americas","Drepanidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"dysschema dissimulata","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"elbella sp22","YBSR",7,2013,"Americas","Hesperiidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",6,"eois cancellata","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"eois golosata","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"eois nr olivacea","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",198,"eois olivacea","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",7,"eois sp","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",108,"erebidae","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"erebidae - 80s shag arctiid","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",34,"erebidae - discoball","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"erebidae - lime lizard","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"erebidae - negro con la espalda color tomate","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"erebidae - tipo glenn plake cabeza naranja","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"eryphanis greeneyi","YBSR",7,2013,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"eucereon davidi","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"gamelia neidhoeferi","YBSR",7,2013,"Americas","Saturniidae","Other"
"WAGNER_et_al_2021","Lepidoptera",54,"geometridae","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",5,"geometridae - anteojos flechas marrones en la espalda","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - anteojos verde limon","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",5,"geometridae - anteojos verde limon helecho","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"geometridae - anteojos verde limon pecoso","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",21,"geometridae - black yellow head and butt","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - cafe geo urti","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - cafe largo helecho","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - espalda rosada panza blanca","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo tres lineas marrones en la esplada","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - geo verde lichen","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"geometridae - linea blanca en la espalda chusquea","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - negro dalmata urti","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - negro puntillos balancos solanum","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"geometridae - palito cafechusquea","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - palito verde chusquea","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - verde cabeza cortada borde negros","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - verde largo anillos amarillos rubus","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"geometridae - verde limon cabeza negra helecho","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"geometridae - verde limon helecho","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - verde linea gruesa marron","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",7,"hesperiidae","YBSR",7,2013,"Americas","Hesperiidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",2,"hesperiidae - verde cabeza negra acorazonada","YBSR",7,2013,"Americas","Hesperiidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",3,"holophaea endoleuca","YBSR",7,2013,"Americas","Tineodidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"hygrochroma olivinaria","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"hypena valkeralis","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"lasiocampidae - brown frosty","YBSR",7,2013,"Americas","Lasiocampidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"leucanopsis siegruna","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",44,"lophocampa andensis","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",114,"lophocampa distincta","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"megalopygidae","YBSR",7,2013,"Americas","Megalopygidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"mevania larissa","YBSR",7,2013,"Americas","Riodinidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"mimallonidae - cafe cola plana mimallionii","YBSR",7,2013,"Americas","Mimallonidae","Other"
"WAGNER_et_al_2021","Lepidoptera",5,"nebulosa elicioi","YBSR",7,2013,"Americas","Pieridae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"nebulosa yanayacu","YBSR",7,2013,"Americas","Pieridae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",35,"noctuidae","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"noctuidae - black velvet monochaetum","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - crebra negra puntos rojos","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - el saltarin chusquea","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"noctuidae - flechas marrones en la espalda","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - grape ape","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",11,"noctuidae - green bombycid type","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - green bombycid type cabeza naranja","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - humpy brown","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - hypena cafe gruesa","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - linea crema en la espalda chusquea","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",4,"noctuidae - lineas verdes amarillentas","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - raya roja y blanca a los lados chusquea","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - velvet elvis looper","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"noctuidae - verde 2 lineas blancas en la espalda","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"noctuidae - verde anillos amarillos chusquea","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"noctuidae - verde lineas amarillas chusquea","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"noctuidae - verde peludo puntos amarillos","YBSR",7,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",10,"notodontidae","YBSR",7,2013,"Americas","Notodontidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"notodontidae - creamy striper","YBSR",7,2013,"Americas","Notodontidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"notodontidae - scorpion rojo","YBSR",7,2013,"Americas","Notodontidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"notodontidae - verde manchas gafas en la cabeza","YBSR",7,2013,"Americas","Notodontidae","Other"
"WAGNER_et_al_2021","Lepidoptera",43,"nymphalidae","YBSR",7,2013,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",50,"nymphalidae - actinote","YBSR",7,2013,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"nymphalidae - poncho de otavalo cola de gato","YBSR",7,2013,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",4,"pantherodes sp5","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pantherodes sp7","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pelochyta gandolfii","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pentobesa poecila","YBSR",7,2013,"Americas","Notodontidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"phaegoptera decrepidoides","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"polypoetes forficata","YBSR",7,2013,"Americas","Notodontidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"praeamastus minerva","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"psaliodes sp","YBSR",7,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",23,"pyralidae","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae -  cabeza amarilla aquifolia","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae -  cabeza amarilla cyclantha","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - 2 lineas marrones en la espalda","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - anillos amarillos helecho","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",31,"pyralidae - cabeza naranja pecoso","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - masked orange clusia","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - masked orange head lizard","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"pyralidae - pecoso begonia","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - pecoso cabeza negra cuello blanco","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - verde cabeza amarilla helecho","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde cabeza amarilla piper","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde cabeza negra bordes blancos","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - verde cabeza negra helecho","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",15,"pyralidae - verde cabeza plana bordes negros","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde cabeza y cuello negro","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",4,"pyralidae - verde grueso pecoso","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"pyralidae - verde lado olas","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",4,"pyralidae - verde manchas verdes","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - verde pecoso cola blanca","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - verde pecoso lauracea","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde pecoso melas","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde pecoso meliacea","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde pecoso mirsine","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"pyralidae - verde pecoso rubi","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde pecoso smilax","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"pyralidae - verde rayas amarillas melas","YBSR",7,2013,"Americas","Pyralidae","Other"
"WAGNER_et_al_2021","Lepidoptera",83,"saturniidae","YBSR",7,2013,"Americas","Saturniidae","Other"
"WAGNER_et_al_2021","Lepidoptera",5,"saturniidae -  cepillo demonio negro","YBSR",7,2013,"Americas","Saturniidae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"saturniidae - franjas rosadas a los lados","YBSR",7,2013,"Americas","Saturniidae","Other"
"WAGNER_et_al_2021","Lepidoptera",6,"saurita nr mosca","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"steroma bega","YBSR",7,2013,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"tenthredinidae","YBSR",7,2013,"Americas","Tenthredinidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"turuptiana obliqua","YBSR",7,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",4,"zygaenidae - espalda tomate rubiacea","YBSR",7,2013,"Americas","Zygaenidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"amastus nr hyalina","YBSR",8,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"amastus nr persimilis","YBSR",8,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"anomis picta","YBSR",8,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"bertholdia partita","YBSR",8,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",7,"choreutidae - choreutid cecropia","YBSR",8,2013,"Americas","Choreutidae","Other"
"WAGNER_et_al_2021","Lepidoptera",55,"choreutidae - urti choreutid","YBSR",8,2013,"Americas","Choreutidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"cyanopepla buckleyi","YBSR",8,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"dasylophia mocosa","YBSR",8,2013,"Americas","Notodontidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"dion carmenta","YBSR",8,2013,"Americas","Lycaenidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",6,"dircenna sp","YBSR",8,2013,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",3,"eois nr venilata","YBSR",8,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",23,"eois olivacea","YBSR",8,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"eois pallidicosta","YBSR",8,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",11,"eois sp","YBSR",8,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"erebidae","YBSR",8,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"erebidae - dark green stubbled","YBSR",8,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",22,"erebidae - discoball","YBSR",8,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",4,"erebidae - lime lizard","YBSR",8,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"erebidae - montura oxidada","YBSR",8,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"eryphanis greeneyi","YBSR",8,2013,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",2,"gamelia neidhoeferi","YBSR",8,2013,"Americas","Saturniidae","Other"
"WAGNER_et_al_2021","Lepidoptera",6,"geometridae","YBSR",8,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",3,"geometridae - oregas de gato cafe","YBSR",8,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",7,"geometridae - orejas de gato","YBSR",8,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"geometridae - palito cafe gunnera","YBSR",8,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"geometridae - verde cabeza negra helecho","YBSR",8,2013,"Americas","Geometridae","Other"
"WAGNER_et_al_2021","Lepidoptera",2,"holophaea endoleuca","YBSR",8,2013,"Americas","Tineodidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"hypanartia lethe","YBSR",8,2013,"Americas","Nymphalidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",2,"hypena sp7","YBSR",8,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"leucanopsis siegruna","YBSR",8,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"lophocampa distincta","YBSR",8,2013,"Americas","Erebidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"lycaenidae - verde linea marron el la espalda lycaed","YBSR",8,2013,"Americas","Lycaenidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",1,"mevania larissa","YBSR",8,2013,"Americas","Riodinidae","Papilionoidea"
"WAGNER_et_al_2021","Lepidoptera",2,"noctuidae","YBSR",8,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",1,"noctuidae - brown ring green stripe","YBSR",8,2013,"Americas","Noctuidae","Other"
"WAGNER_et_al_2021","Lepidoptera",14,"noctuidae - green bombycid type","YBSR",8,2013,"Americas","Noctuidae","Other"
